location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Ireland,03/08/2020,26208,46,45.143,1763,0,-0.143,5307.631,9.316,9.142,357.042,0,-0.029,1.61,5,1.013,10,2.025,,,,,3041,642533,130.125,0.616,3917,0.793,0.012,86.8,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,04/08/2020,26253,45,46.286,1763,0,-0.143,5316.745,9.113,9.374,357.042,0,-0.029,1.59,5,1.013,14,2.835,,,,,1991,644524,130.529,0.403,3493,0.707,0.013,75.5,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,05/08/2020,26303,50,51.571,1763,0,-0.143,5326.871,10.126,10.444,357.042,0,-0.029,1.6,6,1.215,17,3.443,,,,,3761,648285,131.29,0.762,3353,0.679,0.015,65,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,06/08/2020,26372,69,49.286,1768,5,0.714,5340.844,13.974,9.981,358.054,1.013,0.145,1.61,5,1.013,10,2.025,,,,,4833,653118,132.269,0.979,3417,0.692,0.014,69.3,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,07/08/2020,26470,98,57.857,1772,4,1.286,5360.691,19.847,11.717,358.865,0.81,0.26,1.63,5,1.013,11,2.228,,,,,4980,658098,133.278,1.009,3578,0.725,0.016,61.8,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,08/08/2020,26644,174,76.429,1772,0,1.286,5395.93,35.238,15.478,358.865,0,0.26,1.6,6,1.215,12,2.43,,,,,4880,662978,134.266,0.988,3802,0.77,0.02,49.7,tests performed,,,,,,,,,,64.35,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,09/08/2020,26712,68,78.571,1772,0,1.286,5409.701,13.771,15.912,358.865,0,0.26,1.5,6,1.215,13,2.633,0.995,0.201,7.957,1.611,4107,667085,135.098,0.832,3942,0.798,0.02,50.2,tests performed,,,,,,,,,,64.35,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,10/08/2020,26768,56,80,1772,0,1.286,5421.042,11.341,16.202,358.865,0,0.26,1.41,7,1.418,12,2.43,,,,,3874,670959,135.882,0.785,4061,0.822,0.02,50.8,tests performed,,,,,,,,,,64.35,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,11/08/2020,26801,33,78.286,1773,1,1.429,5427.725,6.683,15.854,359.067,0.203,0.289,1.33,5,1.013,14,2.835,,,,,4026,674985,136.698,0.815,4352,0.881,0.018,55.6,tests performed,,,,,,,,,,64.35,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,12/08/2020,26838,37,76.429,1774,1,1.571,5435.218,7.493,15.478,359.27,0.203,0.318,1.32,6,1.215,13,2.633,,,,,5843,680828,137.881,1.183,4649,0.942,0.016,60.8,tests performed,,,,,,,,,,64.35,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,13/08/2020,26929,91,79.571,1774,0,0.857,5453.648,18.429,16.115,359.27,0,0.174,1.34,6,1.215,12,2.43,,,,,7072,687900,139.313,1.432,4969,1.006,0.016,62.4,tests performed,,,,,,,,,,64.35,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,14/08/2020,26995,66,75,1774,0,0.286,5467.014,13.366,15.189,359.27,0,0.058,1.36,8,1.62,11,2.228,,,,,11337,699237,141.609,2.296,5877,1.19,0.013,78.4,tests performed,,,,,,,,,,64.35,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,15/08/2020,27191,196,78.143,1774,0,0.286,5506.708,39.694,15.825,359.27,0,0.058,1.39,8,1.62,15,3.038,,,,,10653,709890,143.767,2.157,6702,1.357,0.012,85.8,tests performed,,,,,,,,,,64.35,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,16/08/2020,27257,66,77.857,1774,0,0.286,5520.074,13.366,15.768,359.27,0,0.058,1.36,8,1.62,16,3.24,0,0,13.925,2.82,10352,720242,145.863,2.096,7594,1.538,0.01,97.5,tests performed,,,,,,,,,,64.35,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,17/08/2020,27313,56,77.857,1774,0,0.286,5531.415,11.341,15.768,359.27,0,0.058,1.34,8,1.62,21,4.253,,,,,5533,725775,146.984,1.121,7831,1.586,0.01,100.6,tests performed,,,,,,,,,,64.35,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,18/08/2020,27499,186,99.714,1775,1,0.286,5569.084,37.669,20.194,359.472,0.203,0.058,1.33,7,1.418,22,4.455,,,,,4339,730114,147.862,0.879,7876,1.595,0.013,79,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,19/08/2020,27547,48,101.286,1775,0,0.143,5578.805,9.721,20.512,359.472,0,0.029,1.28,6,1.215,17,3.443,,,,,6192,736306,149.116,1.254,7925,1.605,0.013,78.2,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,20/08/2020,27676,129,106.714,1776,1,0.286,5604.93,26.125,21.612,359.675,0.203,0.058,1.25,6,1.215,16,3.24,,,,,11416,747722,151.428,2.312,8546,1.731,0.012,80.1,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,21/08/2020,27755,79,108.571,1776,0,0.286,5620.929,15.999,21.988,359.675,0,0.058,1.22,6,1.215,18,3.645,,,,,13080,760802,154.077,2.649,8795,1.781,0.012,81,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,22/08/2020,27908,153,102.429,1777,1,0.429,5651.914,30.985,20.744,359.877,0.203,0.087,1.2,6,1.215,20,4.05,,,,,6758,767560,155.446,1.369,8239,1.669,0.012,80.4,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,23/08/2020,27969,61,101.714,1777,0,0.429,5664.268,12.354,20.599,359.877,0,0.087,1.2,6,1.215,21,4.253,1.989,0.403,16.909,3.424,5438,772998,156.547,1.101,7537,1.526,0.013,74.1,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,24/08/2020,28116,147,114.714,1777,0,0.429,5694.038,29.77,23.232,359.877,0,0.087,1.21,5,1.013,27,5.468,,,,,4838,777836,157.527,0.98,7437,1.506,0.015,64.8,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,25/08/2020,28201,85,100.286,1777,0,0.286,5711.253,17.214,20.31,359.877,0,0.058,1.17,4,0.81,26,5.266,,,,,5015,782851,158.543,1.016,7534,1.526,0.013,75.1,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,26/08/2020,28363,162,116.571,1777,0,0.286,5744.061,32.808,23.608,359.877,0,0.058,1.18,4,0.81,26,5.266,,,,,7648,790499,160.091,1.549,7742,1.568,0.015,66.4,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,27/08/2020,28453,90,111,1777,0,0.143,5762.287,18.227,22.48,359.877,0,0.029,1.14,5,1.013,29,5.873,,,,,12274,802773,162.577,2.486,7864,1.593,0.014,70.8,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,28/08/2020,28578,125,117.571,1777,0,0.143,5787.602,25.315,23.811,359.877,0,0.029,1.12,5,1.013,32,6.481,,,,,12303,815076,165.069,2.492,7753,1.57,0.015,65.9,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,29/08/2020,28720,142,116,1777,0,0,5816.36,28.758,23.492,359.877,0,0,1.1,5,1.013,30,6.076,,,,,9940,825016,167.082,2.013,8208,1.662,0.014,70.8,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,30/08/2020,28760,40,113,1777,0,0,5824.461,8.101,22.885,359.877,0,0,1.1,5,1.013,33,6.683,1.989,0.403,21.882,4.432,5659,830675,168.228,1.146,8240,1.669,0.014,72.9,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,31/08/2020,28811,51,99.286,1777,0,0,5834.789,10.328,20.107,359.877,0,0,1.13,6,1.215,35,7.088,,,,,9340,840015,170.119,1.892,8883,1.799,0.011,89.5,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,01/09/2020,29025,214,117.714,1777,0,0,5878.129,43.339,23.839,359.877,0,0,1.17,6,1.215,36,7.291,,,,,4892,844907,171.11,0.991,8865,1.795,0.013,75.3,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,02/09/2020,29114,89,107.286,1777,0,0,5896.153,18.024,21.727,359.877,0,0,1.18,6,1.215,40,8.101,,,,,7301,852208,172.589,1.479,8816,1.785,0.012,82.2,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,03/09/2020,29206,92,107.571,1777,0,0,5914.785,18.632,21.785,359.877,0,0,1.19,7,1.418,40,8.101,,,,,12501,864709,175.12,2.532,8848,1.792,0.012,82.3,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,04/09/2020,29303,97,103.571,1777,0,0,5934.429,19.644,20.975,359.877,0,0,1.22,7,1.418,44,8.911,,,,,14064,878773,177.969,2.848,9100,1.843,0.011,87.9,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,05/09/2020,29534,231,116.286,1777,0,0,5981.211,46.782,23.55,359.877,0,0,1.27,7,1.418,48,9.721,,,,,11322,890095,180.262,2.293,9297,1.883,0.013,79.9,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,06/09/2020,29672,138,130.286,1777,0,0,6009.159,27.948,26.385,359.877,0,0,1.29,6,1.215,49,9.923,0.995,0.201,19.893,4.029,10343,900438,182.356,2.095,9966,2.018,0.013,76.5,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,07/09/2020,29774,102,137.571,1777,0,0,6029.816,20.657,27.861,359.877,0,0,1.31,6,1.215,49,9.923,,,,,6253,906691,183.623,1.266,9525,1.929,0.014,69.2,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,08/09/2020,30080,306,150.714,1778,1,0.143,6091.787,61.971,30.523,360.08,0.203,0.029,1.33,6,1.215,49,9.923,,,,,6678,913369,184.975,1.352,9780,1.981,0.015,64.9,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,09/09/2020,30164,84,150,1781,3,0.571,6108.798,17.012,30.378,360.687,0.608,0.116,1.31,6,1.215,50,10.126,,,,,10749,924118,187.152,2.177,10273,2.08,0.015,68.5,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,10/09/2020,30360,196,164.857,1781,0,0.571,6148.492,39.694,33.387,360.687,0,0.116,1.32,7,1.418,49,9.923,,,,,12363,936481,189.656,2.504,10253,2.076,0.016,62.2,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,11/09/2020,30571,211,181.143,1781,0,0.571,6191.224,42.732,36.685,360.687,0,0.116,1.32,7,1.418,53,10.734,,,,,13073,949554,192.303,2.648,10112,2.048,0.018,55.8,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,12/09/2020,30730,159,170.857,1783,2,0.857,6223.424,32.201,34.602,361.092,0.405,0.174,1.31,9,1.823,52,10.531,,,,,12230,961784,194.78,2.477,10241,2.074,0.017,59.9,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,13/09/2020,30985,255,187.571,1784,1,1,6275.067,51.642,37.987,361.295,0.203,0.203,1.34,10,2.025,54,10.936,0,0,23.871,4.834,9815,971599,196.768,1.988,10166,2.059,0.018,54.2,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,14/09/2020,31192,207,202.571,1784,0,1,6316.988,41.922,41.025,361.295,0,0.203,1.36,11,2.228,60,12.151,,,,,9888,981487,198.77,2.003,10685,2.164,0.019,52.7,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,15/09/2020,31549,357,209.857,1787,3,1.286,6389.288,72.299,42.5,361.902,0.608,0.26,1.35,13,2.633,68,13.771,,,,,8120,989607,200.415,1.644,10891,2.206,0.019,51.9,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,16/09/2020,31799,250,233.571,1788,1,1,6439.918,50.63,47.303,362.105,0.203,0.203,1.33,14,2.835,65,13.164,,,,,12241,1001848,202.894,2.479,11104,2.249,0.021,47.5,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,17/09/2020,32023,224,237.571,1789,1,1.143,6485.282,45.364,48.113,362.307,0.203,0.231,1.3,14,2.835,76,15.391,,,,,14663,1016511,205.863,2.97,11433,2.315,0.021,48.1,tests performed,,,,,,,,,,67.13,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,18/09/2020,32271,248,242.857,1792,3,1.571,6535.507,50.225,49.183,362.915,0.608,0.318,1.28,15,3.038,80,16.202,,,,,14506,1031017,208.801,2.938,11638,2.357,0.021,47.9,tests performed,,,,,,,,,,60.65,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,19/09/2020,32538,267,258.286,1792,0,1.286,6589.58,54.073,52.308,362.915,0,0.26,1.27,16,3.24,74,14.986,,,,,14380,1045397,211.713,2.912,11945,2.419,0.022,46.2,tests performed,,,,,,,,,,60.65,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,20/09/2020,32933,395,278.286,1792,0,1.143,6669.575,79.995,56.358,362.915,0,0.231,1.28,16,3.24,82,16.607,5.968,1.209,48.737,9.87,12138,1057535,214.171,2.458,12277,2.486,0.023,44.1,tests performed,,,,,,,,,,60.65,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,21/09/2020,33121,188,275.571,1792,0,1.143,6707.649,38.074,55.809,362.915,0,0.231,1.25,17,3.443,90,18.227,,,,,10031,1067566,216.203,2.031,12297,2.49,0.022,44.6,tests performed,,,,,,,,,,52.31,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,22/09/2020,33444,323,270.714,1792,0,0.714,6773.062,65.414,54.825,362.915,0,0.145,1.24,16,3.24,94,19.037,,,,,12583,1080149,218.751,2.548,12935,2.62,0.021,47.8,tests performed,,,,,,,,,,52.31,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,23/09/2020,33675,231,268,1794,2,0.857,6819.844,46.782,54.275,363.32,0.405,0.174,1.24,17,3.443,90,18.227,,,,,12671,1092820,221.317,2.566,12996,2.632,0.021,48.5,tests performed,,,,,,,,,,52.31,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,24/09/2020,33994,319,281.571,1797,3,1.143,6884.448,64.604,57.024,363.928,0.608,0.231,1.24,16,3.24,94,19.037,,,,,14356,1107176,224.225,2.907,12952,2.623,0.022,46,tests performed,,,,,,,,,,52.31,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,25/09/2020,34315,321,292,1797,0,0.714,6949.457,65.009,59.136,363.928,0,0.145,1.25,17,3.443,100,20.252,,,,,14538,1121714,227.169,2.944,12957,2.624,0.023,44.4,tests performed,,,,,,,,,,52.31,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,26/09/2020,34560,245,288.857,1802,5,1.429,6999.074,49.617,58.499,364.94,1.013,0.289,1.25,18,3.645,102,20.657,,,,,11808,1133522,229.56,2.391,12589,2.55,0.023,43.6,tests performed,,,,,,,,,,52.31,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,27/09/2020,34990,430,293.857,1802,0,1.429,7086.157,87.083,59.512,364.94,0,0.289,1.28,17,3.443,108,21.872,3.979,0.806,55.699,11.28,11878,1145400,231.966,2.406,12552,2.542,0.023,42.7,tests performed,,,,,,,,,,52.31,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,28/09/2020,35377,387,322.286,1802,0,1.429,7164.533,78.375,65.269,364.94,0,0.289,1.3,17,3.443,111,22.48,,,,,9866,1155266,233.964,1.998,12529,2.537,0.026,38.9,tests performed,,,,,,,,,,52.31,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,29/09/2020,35740,363,328,1803,1,1.571,7238.047,73.515,66.426,365.143,0.203,0.318,1.3,18,3.645,117,23.695,,,,,12673,1167939,236.53,2.567,12541,2.54,0.026,38.2,tests performed,,,,,,,,,,52.31,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,30/09/2020,36155,415,354.286,1804,1,1.429,7322.093,84.046,71.75,365.345,0.203,0.289,1.32,22,4.455,122,24.707,,,,,13247,1181186,239.213,2.683,12624,2.557,0.028,35.6,tests performed,,,,,,,,,,52.31,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,01/10/2020,36597,442,371.857,1806,2,1.286,7411.606,89.514,75.308,365.75,0.405,0.26,1.32,20,4.05,122,24.707,,,,,14524,1195710,242.155,2.941,12648,2.561,0.029,34,tests performed,,,,,,,,,,52.31,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,02/10/2020,37063,466,392.571,1801,-5,0.571,7505.98,94.374,79.503,364.738,-1.013,0.116,1.33,21,4.253,117,23.695,,,,,12673,1208383,244.721,2.567,12381,2.507,0.032,31.5,tests performed,,,,,,,,,,52.31,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
